Hour,Day,Month,Year,PM2.5,Mean,AQI,PM10,CO,NO2,O3,SO2,prec,lrad,shum,pres,temp,wind,srad
18,6,7,2018,52.0,43.93333333333333,136.0,86.0,1.6,11.0,176.0,9.5,50.0,784.5625,0.0250000155340004,263752.0,276.133099975586,60.00591199493408,685.0
19,6,7,2018,50.0,42.03333333333333,70.0,90.0,1.1,13.5,176.0,10.0,50.0,784.5625,0.0250000155340004,263752.0,276.133099975586,60.00591199493408,685.0
20,6,7,2018,38.0,39.63333333333333,90.0,70.0,0.6,16.0,176.0,5.0,50.0,784.5625,0.0250000155340004,263752.0,276.133099975586,60.00591199493408,685.0
21,6,7,2018,44.0,37.4,69.0,88.0,0.6,18.5,151.0,4.0,50.00011250495911,783.8125,0.0250000163710005,263904.0,276.1226998901367,60.00268399810791,685.5625
22,6,7,2018,47.0,35.36666666666667,67.0,83.0,0.8,21.0,127.0,3.0,50.00011250495911,783.8125,0.0250000163710005,263904.0,276.1226998901367,60.00268399810791,685.5625
23,6,7,2018,44.0,34.4,61.0,69.0,0.9,24.0,98.0,2.0,50.00011250495911,783.8125,0.0250000163710005,263904.0,276.1226998901367,60.00268399810791,685.5625
1,7,7,2018,57.0,34.96666666666667,78.0,80.0,0.8,17.0,67.0,2.0,50.00011250495911,783.8125,0.0250000163710005,263904.0,276.1226998901367,60.00268399810791,685.5625
2,7,7,2018,68.0,36.03333333333333,91.0,78.0,0.9,14.0,71.0,2.0,50.00011250495911,783.8125,0.0250000163710005,263904.0,276.1226998901367,60.00268399810791,685.5625
3,7,7,2018,53.0,36.73333333333333,73.0,54.0,0.6,10.0,75.0,2.0,50.00001250267029,792.875,0.0250000155270006,263676.0,276.1283999633789,60.003315994262685,737.875
4,7,7,2018,39.0,36.7,55.0,39.0,0.5,11.0,53.0,2.0,50.00001250267029,792.875,0.0250000155270006,263676.0,276.1283999633789,60.003315994262685,737.875
5,7,7,2018,43.0,37.333333333333336,60.0,46.0,0.5,23.0,36.0,2.0,50.00001250267029,792.875,0.0250000155270006,263676.0,276.1283999633789,60.003315994262685,737.875
6,7,7,2018,39.0,38.1,55.0,41.0,0.6,24.0,25.0,2.0,50.0,794.875,0.0250000154210003,263556.0,276.14139984130856,60.00522399139404,734.25
7,7,7,2018,34.0,38.63333333333333,49.0,36.0,0.6,25.0,22.0,2.0,50.0,794.875,0.0250000154210003,263556.0,276.14139984130856,60.00522399139404,734.25
8,7,7,2018,49.0,39.8,68.0,41.5,0.6,25.0,22.0,2.0,50.0,794.875,0.0250000154210003,263556.0,276.14139984130856,60.00522399139404,734.25
9,7,7,2018,46.0,40.53333333333333,64.0,47.0,0.6,28.0,24.0,2.0,50.00034937381744,793.5625,0.0250000166200008,263424.0,276.1251998901367,60.00169999694824,703.0
10,7,7,2018,53.0,41.46666666666667,73.0,48.16666666666666,0.7,29.0,24.0,2.0,50.00034937381744,793.5625,0.0250000166200008,263424.0,276.1251998901367,60.00169999694824,703.0
11,7,7,2018,60.0,42.73333333333333,81.0,49.33333333333334,0.8,28.0,29.0,2.0,50.00034937381744,793.5625,0.0250000166200008,263424.0,276.1251998901367,60.00169999694824,703.0
12,7,7,2018,61.0,43.73333333333333,83.0,50.5,0.9,31.0,33.0,2.0,50.00034937381744,792.5625,0.0250000171880014,263552.0,276.12279998779303,60.00281999206543,685.3125
13,7,7,2018,61.0,44.833333333333336,83.0,51.66666666666666,0.8,32.0,47.0,2.0,50.00034937381744,792.5625,0.0250000171880014,263552.0,276.12279998779303,60.00281999206543,685.3125
14,7,7,2018,55.0,45.53333333333333,75.0,52.83333333333334,0.8,32.0,50.0,2.0,50.00034937381744,792.5625,0.0250000171880014,263552.0,276.12279998779303,60.00281999206543,685.3125
15,7,7,2018,53.0,46.16666666666666,73.0,54.0,0.7,32.0,53.0,2.0,50.00034937381744,792.4375,0.025000017678,263560.0,276.12119995117183,60.0032559967041,685.0
16,7,7,2018,58.0,47.0,79.0,72.0,0.7,40.0,44.0,2.0,50.00034937381744,792.4375,0.025000017678,263560.0,276.12119995117183,60.0032559967041,685.0
17,7,7,2018,60.0,47.73333333333333,81.0,64.0,0.8,46.0,23.0,2.0,50.00034937381744,792.4375,0.025000017678,263560.0,276.12119995117183,60.0032559967041,685.0
18,7,7,2018,58.0,48.53333333333333,79.0,63.29166666666666,0.9,45.0,23.0,2.0,50.00034937381744,791.0625,0.0250000169750005,263364.0,276.1122998046875,60.00233999633789,685.0
19,7,7,2018,56.0,49.2,76.0,62.58333333333334,1.0,46.0,25.0,2.0,50.00034937381744,791.0625,0.0250000169750005,263364.0,276.1122998046875,60.00233999633789,685.0
20,7,7,2018,58.0,49.833333333333336,79.0,61.875,1.1,56.0,13.0,2.0,50.00034937381744,791.0625,0.0250000169750005,263364.0,276.1122998046875,60.00233999633789,685.0
21,7,7,2018,57.0,50.43333333333333,78.0,61.16666666666666,1.0,54.0,13.0,2.0,50.00034937381744,791.125,0.0250000172060001,263432.0,276.11249999999995,60.00169199371338,685.5
22,7,7,2018,52.0,50.96666666666667,71.0,60.45833333333334,0.9,39.0,29.0,2.0,50.00034937381744,791.125,0.0250000172060001,263432.0,276.11249999999995,60.00169199371338,685.5
23,7,7,2018,52.0,51.5,71.0,59.75,0.9,42.0,27.0,2.0,50.00034937381744,791.125,0.0250000172060001,263432.0,276.11249999999995,60.00169199371338,685.5
0,8,7,2018,52.0,51.63333333333333,71.0,59.04166666666666,0.8,27.0,50.0,2.0,50.00034937381744,787.25,0.025000016683001,263448.0,276.11739990234366,60.00227599334717,746.6875
1,8,7,2018,52.0,51.63333333333333,71.0,58.33333333333334,0.8,40.0,37.0,2.0,50.00034937381744,787.25,0.025000016683001,263448.0,276.11739990234366,60.00227599334717,746.6875
2,8,7,2018,45.0,51.46666666666667,63.0,57.625,0.8,30.0,33.0,2.0,50.00034937381744,787.25,0.025000016683001,263448.0,276.11739990234366,60.00227599334717,746.6875
3,8,7,2018,42.0,51.6,59.0,56.91666666666666,0.7,22.0,37.0,2.0,50.0,793.375,0.0250000167410001,263300.0,276.1525,60.00122399139404,785.625
4,8,7,2018,44.0,51.6,61.0,56.20833333333334,0.7,24.0,27.0,2.0,50.0,793.375,0.0250000167410001,263300.0,276.1525,60.00122399139404,785.625
5,8,7,2018,48.0,51.63333333333333,66.0,55.5,0.8,27.0,19.0,2.0,50.0,793.375,0.0250000167410001,263300.0,276.1525,60.00122399139404,785.625
6,8,7,2018,43.0,51.6,60.0,54.79166666666666,0.9,25.0,13.0,2.0,50.0,795.5,0.0250000163540002,263244.0,276.1801998901367,60.001443992614746,799.625
7,8,7,2018,49.0,51.333333333333336,68.0,54.08333333333333,0.8,28.0,10.0,2.0,50.0,795.5,0.0250000163540002,263244.0,276.1801998901367,60.001443992614746,799.625
8,8,7,2018,63.0,51.16666666666666,85.0,53.375,0.8,26.0,20.0,2.0,50.0,795.5,0.0250000163540002,263244.0,276.1801998901367,60.001443992614746,799.625
9,8,7,2018,68.0,51.66666666666666,91.0,52.66666666666666,0.8,27.0,25.0,2.0,50.000056257247934,795.5,0.0250000165310017,263172.0,276.18720001220703,60.0035839920044,735.375
